structure,delta,stop_mult,tp_mult,vix_max,skip_bwd,trend_filter,trades24,pnl24,pf24,maxdd24,trades25,pnl25,pf25,maxdd25,worst_year_pnl,total_pnl,development_score,eligible
strangle,0.16,2.0,0.3,20.0,False,False,224,-4097.68,0.49,-4331.13,185,-1519.48,0.78,-1849.24,-4097.68,-5617.16,-0.9460995167542882,False
strangle,0.16,2.0,0.3,20.0,False,True,224,-2462.89,0.58,-2723.72,185,-2125.26,0.66,-2258.62,-2462.89,-4588.15,-0.9409550964748388,False
strangle,0.16,2.0,0.3,20.0,True,False,174,-2074.46,0.61,-2307.9,178,-1326.67,0.8,-1656.42,-2074.46,-3401.13,-0.8988517700073659,False
strangle,0.16,2.0,0.3,20.0,True,True,174,-1911.54,0.58,-2172.36,178,-2055.16,0.65,-2188.51,-2055.16,-3966.7,-0.9390681331133967,False
strangle,0.16,2.0,0.3,25.0,False,False,245,-4282.78,0.53,-4547.4,227,-3313.24,0.66,-3516.44,-4282.78,-7596.0199999999995,-0.9422142849017756,False
strangle,0.16,2.0,0.3,25.0,False,True,245,-2956.09,0.57,-3133.03,227,-3013.65,0.63,-3147.01,-3013.65,-5969.74,-0.9576232678002294,False
strangle,0.16,2.0,0.3,25.0,True,False,188,-2195.68,0.63,-2462.12,201,-1771.07,0.77,-1974.26,-2195.68,-3966.75,-0.8970804250706593,False
strangle,0.16,2.0,0.3,25.0,True,True,188,-2187.43,0.58,-2364.37,201,-2351.14,0.66,-2484.49,-2351.14,-4538.57,-0.9463270127873327,False
strangle,0.16,2.0,0.5,0.0,False,False,249,-6681.23,0.34,-6710.72,225,-12239.04,0.26,-12258.03,-12239.04,-18920.27,-0.9984508114272849,False
strangle,0.16,2.0,0.5,0.0,False,True,249,-4197.9,0.39,-4323.99,247,-9450.03,0.31,-9522.06,-9450.03,-13647.93,-0.9924354603940745,False
strangle,0.16,2.0,0.5,0.0,True,False,188,-4177.07,0.38,-4206.57,204,-4485.69,0.48,-4606.11,-4485.69,-8662.759999999998,-0.9929871605607419,False
strangle,0.16,2.0,0.5,0.0,True,True,188,-3025.75,0.4,-3151.88,204,-3321.7,0.49,-3393.71,-3321.7,-6347.45,-0.978781333702644,False
strangle,0.16,2.0,0.5,20.0,False,False,224,-6110.84,0.31,-6140.32,185,-4224.51,0.46,-4344.93,-6110.84,-10335.35,-0.995198947286135,False
strangle,0.16,2.0,0.5,20.0,False,True,224,-3385.89,0.4,-3566.57,185,-3322.0,0.45,-3394.02,-3385.89,-6707.889999999999,-0.9787803253958433,False
strangle,0.16,2.0,0.5,20.0,True,False,174,-3800.87,0.37,-3830.35,178,-3940.07,0.47,-4060.5,-3940.07,-7740.9400000000005,-0.9923035753912828,False
strangle,0.16,2.0,0.5,20.0,True,True,174,-2629.67,0.4,-2810.4,178,-3208.27,0.45,-3280.28,-3208.27,-5837.9400000000005,-0.978047605692197,False
strangle,0.16,2.0,0.5,25.0,False,False,245,-6674.92,0.33,-6704.42,227,-5874.81,0.43,-5995.22,-6674.92,-12549.73,-0.995599917666256,False
strangle,0.16,2.0,0.5,25.0,False,True,245,-4046.41,0.4,-4172.49,227,-3850.26,0.48,-3922.29,-4046.41,-7896.67,-0.9816357281078146,False
strangle,0.16,2.0,0.5,25.0,True,False,188,-4177.07,0.38,-4206.57,201,-4310.51,0.48,-4430.93,-4310.51,-8487.58,-0.9929871605607419,False
strangle,0.16,2.0,0.5,25.0,True,True,188,-3025.75,0.4,-3151.88,201,-3240.02,0.49,-3312.02,-3240.02,-6265.77,-0.978261000839367,False
strangle,0.16,3.0,0.0,0.0,False,False,249,7939.01,2.15,-856.15,247,7279.55,1.56,-6817.72,7279.55,15218.560000000001,1.067739654899292,False
strangle,0.16,3.0,0.0,0.0,False,True,249,2698.34,1.46,-750.04,247,797.07,1.07,-5866.88,797.07,3495.4100000000003,0.13585926420857425,False
strangle,0.16,3.0,0.0,0.0,True,False,188,6296.6,2.35,-787.63,204,11678.23,3.2,-701.52,6296.6,17974.83,7.994362835341468,False
strangle,0.16,3.0,0.0,0.0,True,True,188,1487.15,1.32,-829.22,204,4972.03,2.09,-1010.42,1487.15,6459.18,1.7934323822387304,False
strangle,0.16,3.0,0.0,20.0,False,False,224,6218.14,2.02,-585.28,185,10555.72,3.37,-712.01,6218.14,16773.86,10.624214051394205,False
strangle,0.16,3.0,0.0,20.0,False,True,224,2174.3,1.44,-541.36,185,4193.81,2.01,-759.11,2174.3,6368.110000000001,4.016366188857692,False
strangle,0.16,3.0,0.0,20.0,True,False,174,5468.4,2.34,-513.94,178,10251.05,3.41,-712.01,5468.4,15719.449999999999,10.640152546989919,False
strangle,0.16,3.0,0.0,20.0,True,True,174,1482.88,1.38,-487.98,178,3988.56,1.99,-759.11,1482.88,5471.4400000000005,3.0388130661092667,False
strangle,0.16,3.0,0.0,25.0,False,False,245,7495.02,2.1,-796.3,227,12288.61,2.93,-796.45,7495.02,19783.63,9.4123069195027,True
strangle,0.16,3.0,0.0,25.0,False,True,245,2368.83,1.4,-829.22,227,5184.1,1.96,-942.18,2368.83,7552.93,2.8566966546875374,True
strangle,0.16,3.0,0.0,25.0,True,False,188,6296.6,2.35,-787.63,201,11718.43,3.29,-704.87,6296.6,18015.03,7.994362835341468,False
strangle,0.16,3.0,0.0,25.0,True,True,188,1487.15,1.32,-829.22,201,4718.77,2.03,-1010.42,1487.15,6205.92,1.7934323822387304,False
strangle,0.16,3.0,0.3,0.0,False,False,249,2163.29,1.3,-1177.95,247,-841.33,0.94,-7751.74,-841.33,1321.96,-0.10853434196709384,False
strangle,0.16,3.0,0.3,0.0,False,True,249,291.39,1.06,-861.49,247,-3190.69,0.71,-6099.8,-3190.69,-2899.3,-0.5230810846257254,False
strangle,0.16,3.0,0.3,0.0,True,False,188,1900.2,1.39,-896.54,204,5197.84,1.88,-1003.61,1900.2,7098.04,2.1194815624512016,False
strangle,0.16,3.0,0.3,0.0,True,True,188,-373.25,0.91,-971.97,204,1815.1,1.42,-1333.28,-373.25,1441.85,-0.3840139098943383,False
strangle,0.16,3.0,0.3,20.0,False,False,224,1446.91,1.23,-1083.44,185,4353.84,1.84,-948.71,1446.91,5800.75,1.3354777375766078,False
strangle,0.16,3.0,0.3,20.0,False,True,224,257.69,1.06,-861.49,185,1160.8,1.28,-1088.92,257.69,1418.49,0.2991212898582688,False
strangle,0.16,3.0,0.3,20.0,True,False,174,1617.33,1.38,-652.38,178,4270.05,1.86,-875.23,1617.33,5887.38,2.479122597259266,False
strangle,0.16,3.0,0.3,20.0,True,True,174,-126.83,0.96,-780.89,178,1069.94,1.26,-1088.92,-126.83,943.11,-0.1624172418650514,False
strangle,0.16,3.0,0.3,25.0,False,False,245,1917.99,1.27,-1104.0,227,4764.12,1.65,-1278.36,1917.99,6682.11,1.7373097826086956,False
strangle,0.16,3.0,0.3,25.0,False,True,245,74.3,1.01,-861.49,227,1654.16,1.32,-1331.39,74.3,1728.46,0.08624592276172677,False
strangle,0.16,3.0,0.3,25.0,True,False,188,1900.2,1.39,-896.54,201,5090.89,1.88,-1006.96,1900.2,6991.09,2.1194815624512016,False
strangle,0.16,3.0,0.3,25.0,True,True,188,-373.25,0.91,-971.97,201,1647.99,1.38,-1333.28,-373.25,1274.74,-0.3840139098943383,False
strangle,0.16,3.0,0.5,0.0,False,False,249,-939.44,0.87,-2158.02,247,-4177.99,0.69,-8052.93,-4177.99,-5117.43,-0.5188161327616159,False
strangle,0.16,3.0,0.5,0.0,False,True,249,-1118.97,0.76,-1270.65,247,-4685.97,0.54,-5906.21,-4685.97,-5804.9400000000005,-0.8806280250265611,False
strangle,0.16,3.0,0.5,0.0,True,False,188,-609.98,0.88,-1585.38,204,2630.1,1.51,-868.24,-609.98,2020.12,-0.3847531822023742,False
strangle,0.16,3.0,0.5,0.0,True,True,188,-1479.71,0.63,-1627.24,204,612.96,1.17,-955.02,-1479.71,-866.75,-0.9093372827609941,False
strangle,0.16,3.0,0.5,20.0,False,False,224,-1244.69,0.81,-2349.16,185,1238.46,1.23,-1162.9,-1244.69,-6.230000000000018,-0.5298447104496927,False
strangle,0.16,3.0,0.5,20.0,False,True,224,-869.8,0.77,-1326.79,185,-151.28,0.96,-1218.42,-869.8,-1021.0799999999999,-0.6555671960144408,False
strangle,0.16,3.0,0.5,20.0,True,False,174,-581.34,0.87,-1383.71,178,1277.91,1.25,-990.49,-581.34,696.57,-0.4201313859117879,False
strangle,0.16,3.0,0.5,20.0,True,True,174,-1090.15,0.67,-1547.17,178,-177.87,0.95,-1218.42,-1090.15,-1268.02,-0.7046090604135292,False
strangle,0.16,3.0,0.5,25.0,False,False,245,-1234.79,0.83,-2380.49,227,2013.41,1.31,-1574.27,-1234.79,778.6200000000001,-0.5187125339740978,False
strangle,0.16,3.0,0.5,25.0,False,True,245,-1269.12,0.73,-1416.63,227,487.57,1.11,-1143.4,-1269.12,-781.55,-0.8958725990555049,False
strangle,0.16,3.0,0.5,25.0,True,False,188,-609.98,0.88,-1585.38,201,2607.91,1.52,-868.24,-609.98,1997.9299999999998,-0.3847531822023742,False
strangle,0.16,3.0,0.5,25.0,True,True,188,-1479.71,0.63,-1627.24,201,497.28,1.13,-995.93,-1479.71,-982.4300000000001,-0.9093372827609941,False
strangle,0.2,1.5,0.0,0.0,False,False,249,-6148.95,0.43,-7156.52,225,-12100.86,0.35,-12449.99,-12100.86,-18249.81,-0.9719574071947047,False
strangle,0.2,1.5,0.0,0.0,False,True,249,-3851.81,0.62,-4231.12,247,-10077.86,0.46,-10274.59,-10077.86,-13929.67,-0.9808527639545714,False
strangle,0.2,1.5,0.0,0.0,True,False,188,-2052.39,0.68,-3298.15,204,-2859.19,0.7,-3201.19,-2859.19,-4911.58,-0.8931647293662669,False
strangle,0.2,1.5,0.0,0.0,True,True,188,-1784.63,0.74,-2049.58,204,-2973.65,0.7,-3170.4,-2973.65,-4758.280000000001,-0.9379415846580873,False
strangle,0.2,1.5,0.0,20.0,False,False,224,-5809.26,0.4,-6372.68,185,-1092.71,0.86,-2413.54,-5809.26,-6901.97,-0.9115882172021819,False
strangle,0.2,1.5,0.0,20.0,False,True,224,-3173.79,0.62,-3611.8,185,-2080.88,0.75,-2277.62,-3173.79,-5254.67,-0.9136203580930973,False
strangle,0.2,1.5,0.0,20.0,True,False,174,-2171.36,0.62,-2815.08,178,-616.47,0.91,-1937.29,-2171.36,-2787.83,-0.7713315429756882,False
strangle,0.2,1.5,0.0,20.0,True,True,174,-1707.04,0.71,-2145.08,178,-1867.74,0.77,-2064.48,-1867.74,-3574.7799999999997,-0.9047023947919088,False
strangle,0.2,1.5,0.0,25.0,False,False,245,-5822.59,0.44,-6788.68,227,-5041.8,0.57,-5383.82,-5822.59,-10864.39,-0.9364726160978637,False
strangle,0.2,1.5,0.0,25.0,False,True,245,-3618.65,0.63,-3883.58,227,-4082.03,0.65,-4278.77,-4082.03,-7700.68,-0.9540194962571019,False
strangle,0.2,1.5,0.0,25.0,True,False,188,-2052.39,0.68,-3298.15,201,-2252.92,0.75,-2611.11,-2252.92,-4305.3099999999995,-0.862820792689699,False
strangle,0.2,1.5,0.0,25.0,True,True,188,-1784.63,0.74,-2049.58,201,-2753.2,0.71,-2949.94,-2753.2,-4537.83,-0.9333071181108767,False
strangle,0.2,1.5,0.3,0.0,False,False,249,-9390.51,0.21,-9447.48,100,-13738.17,0.04,-13738.14,-13738.17,-23128.68,-1.000002183701724,False
strangle,0.2,1.5,0.3,0.0,False,True,249,-5099.42,0.46,-5341.57,239,-12031.39,0.32,-12031.46,-12031.39,-17130.809999999998,-0.9999941819197338,False
strangle,0.2,1.5,0.3,0.0,True,False,188,-5237.31,0.32,-5290.99,204,-7000.29,0.36,-7176.72,-7000.29,-12237.6,-0.9898544506793626,False
strangle,0.2,1.5,0.3,0.0,True,True,188,-3280.84,0.5,-3446.32,204,-4763.35,0.5,-4870.13,-4763.35,-8044.1900000000005,-0.9780745072513465,False
strangle,0.2,1.5,0.3,20.0,False,False,224,-8298.11,0.2,-8454.11,185,-5288.89,0.43,-5465.33,-8298.11,-13587.0,-0.9815474366905564,False
strangle,0.2,1.5,0.3,20.0,False,True,224,-4077.06,0.47,-4415.64,185,-3903.75,0.53,-4010.5,-4077.06,-7980.8099999999995,-0.9733823712754021,False
strangle,0.2,1.5,0.3,20.0,True,False,174,-4876.4,0.29,-5032.42,178,-4695.94,0.46,-4872.38,-4876.4,-9572.34,-0.9689970233009167,False
strangle,0.2,1.5,0.3,20.0,True,True,174,-2950.87,0.49,-3289.46,178,-3639.4,0.54,-3746.15,-3639.4,-6590.27,-0.9715040775195868,False
strangle,0.2,1.5,0.3,25.0,False,False,245,-8981.09,0.22,-9034.76,227,-9630.96,0.29,-9807.41,-9630.96,-18612.05,-0.9940596097738069,False
strangle,0.2,1.5,0.3,25.0,False,True,245,-4828.55,0.47,-4994.03,227,-6034.33,0.46,-6141.1,-6034.33,-10862.880000000001,-0.982613863965739,False
strangle,0.2,1.5,0.3,25.0,True,False,188,-5237.31,0.32,-5290.99,201,-6529.66,0.38,-6706.09,-6529.66,-11766.970000000001,-0.9898544506793626,False
strangle,0.2,1.5,0.3,25.0,True,True,188,-3280.84,0.5,-3446.32,201,-4508.68,0.51,-4615.45,-4508.68,-7789.52,-0.9768668277199407,False
strangle,0.2,1.5,0.5,0.0,False,False,249,-11604.52,0.13,-11645.15,89,-13957.49,0.02,-14009.49,-13957.49,-25562.010000000002,-0.996510993847224,False
strangle,0.2,1.5,0.5,0.0,False,True,249,-6311.67,0.32,-6394.97,223,-12453.18,0.24,-12464.35,-12453.18,-18764.85,-0.9991038441635545,False
strangle,0.2,1.5,0.5,0.0,True,False,188,-7173.37,0.19,-7214.02,204,-9435.83,0.22,-9538.87,-9435.83,-16609.2,-0.9943651389932381,False
strangle,0.2,1.5,0.5,0.0,True,True,188,-4190.39,0.35,-4273.72,204,-5668.52,0.38,-5723.17,-5668.52,-9858.91,-0.990451096158248,False
strangle,0.2,1.5,0.5,20.0,False,False,224,-10216.49,0.12,-10257.14,185,-8193.78,0.25,-8296.82,-10216.49,-18410.27,-0.9960369069740689,False
strangle,0.2,1.5,0.5,20.0,False,True,224,-5083.78,0.33,-5267.62,185,-5256.14,0.36,-5310.77,-5256.14,-10339.92,-0.9897133560670109,False
strangle,0.2,1.5,0.5,20.0,True,False,174,-6526.53,0.17,-6567.18,178,-7533.01,0.26,-7636.05,-7533.01,-14059.54,-0.9938101285483266,False
strangle,0.2,1.5,0.5,20.0,True,True,174,-3710.19,0.35,-3894.06,178,-4961.64,0.37,-5016.28,-4961.64,-8671.83,-0.9891074660904098,False
strangle,0.2,1.5,0.5,25.0,False,False,245,-11297.95,0.13,-11338.59,219,-12017.91,0.18,-12017.92,-12017.91,-23315.86,-0.9999991679092555,False
strangle,0.2,1.5,0.5,25.0,False,True,245,-6017.67,0.33,-6100.98,227,-7062.56,0.34,-7117.19,-7062.56,-13080.23,-0.9923242178444022,False
strangle,0.2,1.5,0.5,25.0,True,False,188,-7173.37,0.19,-7214.02,201,-9104.94,0.23,-9207.98,-9104.94,-16278.310000000001,-0.9943651389932381,False
strangle,0.2,1.5,0.5,25.0,True,True,188,-4190.39,0.35,-4273.72,201,-5574.08,0.37,-5628.72,-5574.08,-9764.470000000001,-0.9902926420216318,False
strangle,0.2,2.0,0.0,0.0,False,False,249,2906.39,1.35,-1114.01,247,-1361.53,0.91,-9601.82,-1361.53,1544.86,-0.14179915890945674,False
strangle,0.2,2.0,0.0,0.0,False,True,249,-85.05,0.99,-1297.44,247,-5804.25,0.67,-6808.82,-5804.25,-5889.3,-0.8524604850767094,False
strangle,0.2,2.0,0.0,0.0,True,False,188,3860.37,1.74,-780.9,204,6067.18,1.91,-1408.76,3860.37,9927.55,4.306752037252619,False
strangle,0.2,2.0,0.0,0.0,True,True,188,446.3,1.07,-1232.44,204,131.58,1.01,-1917.9,131.58,577.88,0.06860628812763961,False
strangle,0.2,2.0,0.0,20.0,False,False,224,1964.81,1.27,-1040.9,185,6466.09,2.21,-984.12,1964.81,8430.9,1.8876068786626956,False
strangle,0.2,2.0,0.0,20.0,False,True,224,58.52,1.01,-1059.36,185,944.23,1.12,-1378.1,58.52,1002.75,0.05524090016613806,False
strangle,0.2,2.0,0.0,20.0,True,False,174,3231.52,1.69,-668.82,178,6426.72,2.25,-984.12,3231.52,9658.24,4.831673693968481,False
strangle,0.2,2.0,0.0,20.0,True,True,174,389.33,1.07,-1117.83,178,927.46,1.13,-1378.1,389.33,1316.79,0.34829088501829436,False
strangle,0.2,2.0,0.0,25.0,False,False,245,2850.7,1.35,-1040.9,227,5504.82,1.67,-2795.43,2850.7,8355.52,1.969221193161696,True
strangle,0.2,2.0,0.0,25.0,False,True,245,-7.35,1.0,-1411.83,227,-250.35,0.98,-1831.57,-250.35,-257.7,-0.13668601254661303,False
strangle,0.2,2.0,0.0,25.0,True,False,188,3860.37,1.74,-780.9,201,6698.83,2.11,-1140.55,3860.37,10559.2,4.943488282750672,False
strangle,0.2,2.0,0.0,25.0,True,True,188,446.3,1.07,-1232.44,201,410.94,1.05,-1737.11,410.94,857.24,0.23656532977186248,False
strangle,0.2,2.0,0.3,0.0,False,False,249,-2390.36,0.76,-3708.82,247,-8359.78,0.54,-9911.28,-8359.78,-10750.140000000001,-0.8434611876568919,False
strangle,0.2,2.0,0.3,0.0,False,True,249,-2036.23,0.75,-2306.73,247,-8613.07,0.48,-8826.2,-8613.07,-10649.3,-0.9758525752872129,False
strangle,0.2,2.0,0.3,0.0,True,False,188,-559.4,0.91,-1565.54,204,-33.0,1.0,-1564.51,-559.4,-592.4,-0.35732079665802213,False
strangle,0.2,2.0,0.3,0.0,True,True,188,-1344.21,0.77,-1586.31,204,-2328.47,0.73,-2762.94,-2328.47,-3672.68,-0.8473816593225789,False
strangle,0.2,2.0,0.3,20.0,False,False,224,-2289.89,0.73,-3235.33,185,259.3,1.03,-1397.1,-2289.89,-2030.59,-0.7077763319352276,False
strangle,0.2,2.0,0.3,20.0,False,True,224,-1434.82,0.78,-1801.75,185,-1729.58,0.77,-2018.25,-1729.58,-3164.3999999999996,-0.8569701474049299,False
strangle,0.2,2.0,0.3,20.0,True,False,174,-602.05,0.9,-1125.35,178,438.14,1.06,-1221.93,-602.05,-163.90999999999997,-0.5349891144977118,False
strangle,0.2,2.0,0.3,20.0,True,True,174,-1119.55,0.78,-1486.48,178,-1646.53,0.77,-2018.25,-1646.53,-2766.08,-0.8158206366902019,False
strangle,0.2,2.0,0.3,25.0,False,False,245,-2259.33,0.76,-3425.24,227,-1035.55,0.9,-2723.71,-2259.33,-3294.88,-0.6596121731615887,False
strangle,0.2,2.0,0.3,25.0,False,True,245,-1885.46,0.76,-2127.56,227,-2603.87,0.73,-2817.01,-2603.87,-4489.33,-0.9243382167617438,False
strangle,0.2,2.0,0.3,25.0,True,False,188,-559.4,0.91,-1565.54,201,347.68,1.04,-1461.77,-559.4,-211.71999999999997,-0.35732079665802213,False
strangle,0.2,2.0,0.3,25.0,True,True,188,-1344.21,0.77,-1586.31,201,-2014.89,0.76,-2582.14,-2014.89,-3359.1000000000004,-0.8473816593225789,False
strangle,0.2,2.0,0.5,0.0,False,False,249,-5567.96,0.49,-5615.86,237,-11851.26,0.37,-11931.94,-11851.26,-17419.22,-0.9932383166526147,False
strangle,0.2,2.0,0.5,0.0,False,True,249,-3649.38,0.53,-3826.01,247,-9730.3,0.38,-9841.8,-9730.3,-13379.68,-0.9886707716068199,False
strangle,0.2,2.0,0.5,0.0,True,False,188,-3187.39,0.57,-3220.62,204,-3504.03,0.64,-3744.91,-3504.03,-6691.42,-0.9896821108979016,False
strangle,0.2,2.0,0.5,0.0,True,True,188,-2475.58,0.56,-2652.23,204,-3418.01,0.57,-3529.51,-3418.01,-5893.59,-0.968409212610249,False
strangle,0.2,2.0,0.5,20.0,False,False,224,-5216.99,0.45,-5282.51,185,-3371.54,0.62,-3612.44,-5216.99,-8588.529999999999,-0.9875968053065682,False
strangle,0.2,2.0,0.5,20.0,False,True,224,-2888.26,0.55,-3145.92,185,-3260.51,0.55,-3372.0,-3260.51,-6148.77,-0.9669365361803085,False
strangle,0.2,2.0,0.5,20.0,True,False,174,-2994.75,0.54,-3060.24,178,-3065.23,0.63,-3306.12,-3065.23,-6059.98,-0.9785997176692025,False
strangle,0.2,2.0,0.5,20.0,True,True,174,-2196.68,0.55,-2454.35,178,-3118.91,0.55,-3230.41,-3118.91,-5315.59,-0.9654842574162413,False
strangle,0.2,2.0,0.5,25.0,False,False,245,-5581.17,0.48,-5614.42,227,-4747.08,0.59,-4987.97,-5581.17,-10328.25,-0.9940777497942798,False
strangle,0.2,2.0,0.5,25.0,False,True,245,-3453.91,0.54,-3630.54,227,-3871.7,0.57,-3983.18,-3871.7,-7325.61,-0.972012311770997,False
strangle,0.2,2.0,0.5,25.0,True,False,188,-3187.39,0.57,-3220.62,201,-3298.47,0.65,-3539.35,-3298.47,-6485.86,-0.9896821108979016,False
strangle,0.2,2.0,0.5,25.0,True,True,188,-2475.58,0.56,-2652.23,201,-3323.57,0.57,-3435.06,-3323.57,-5799.15,-0.9675435072458706,False
strangle,0.2,3.0,0.0,0.0,False,False,249,13155.51,2.74,-871.57,247,13545.77,1.89,-8389.92,13155.51,26701.28,1.614529101588573,False
strangle,0.2,3.0,0.0,0.0,False,True,249,4933.58,1.72,-884.37,247,3876.12,1.31,-6248.76,3876.12,8809.7,0.6203022679699652,False
strangle,0.2,3.0,0.0,0.0,True,False,188,10214.43,2.93,-915.81,204,17901.42,4.0,-803.78,10214.43,28115.85,11.1534379401841,False
strangle,0.2,3.0,0.0,0.0,True,True,188,3215.34,1.6,-998.76,204,7512.81,2.36,-875.74,3215.34,10728.150000000001,3.2193319716448396,False
strangle,0.2,3.0,0.0,20.0,False,False,224,10534.88,2.57,-658.19,185,16214.89,4.4,-822.21,10534.88,26749.769999999997,16.005834181619285,False
strangle,0.2,3.0,0.0,20.0,False,True,224,4064.94,1.7,-616.35,185,6356.27,2.27,-803.45,4064.94,10421.210000000001,6.595181309321003,False
strangle,0.2,3.0,0.0,20.0,True,False,174,8960.95,2.93,-593.1,178,15737.64,4.46,-822.21,8960.95,24698.59,15.108666329455405,False
strangle,0.2,3.0,0.0,20.0,True,True,174,3068.94,1.68,-570.82,178,6068.65,2.25,-803.45,3068.94,9137.59,5.37637083493921,False
strangle,0.2,3.0,0.0,25.0,False,False,245,12568.65,2.68,-915.81,227,19590.42,3.83,-968.03,12568.65,32159.07,13.724080322337603,True
strangle,0.2,3.0,0.0,25.0,False,True,245,4480.11,1.66,-998.76,227,8222.79,2.3,-771.61,4480.11,12702.900000000001,4.485672233569626,True
strangle,0.2,3.0,0.0,25.0,True,False,188,10214.43,2.93,-915.81,201,17998.8,4.2,-801.27,10214.43,28213.23,11.1534379401841,False
strangle,0.2,3.0,0.0,25.0,True,True,188,3215.34,1.6,-998.76,201,7169.18,2.3,-875.74,3215.34,10384.52,3.2193319716448396,False
strangle,0.2,3.0,0.3,0.0,False,False,249,5780.64,1.73,-998.96,247,2979.69,1.18,-9166.0,2979.69,8760.33,0.3250807331442287,False
strangle,0.2,3.0,0.3,0.0,False,True,249,1807.75,1.3,-794.69,247,-1237.69,0.9,-6582.79,-1237.69,570.06,-0.18801906182636846,False
strangle,0.2,3.0,0.3,0.0,True,False,188,4539.83,1.81,-920.25,204,9593.45,2.47,-969.51,4539.83,14133.28,4.933257267046998,False
strangle,0.2,3.0,0.3,0.0,True,True,188,738.17,1.15,-1027.36,204,3563.47,1.69,-1265.18,738.17,4301.639999999999,0.7185115246846286,False
strangle,0.2,3.0,0.3,20.0,False,False,224,4440.73,1.64,-867.84,185,8168.07,2.45,-1011.74,4440.73,12608.8,5.116991611356932,False
strangle,0.2,3.0,0.3,20.0,False,True,224,1579.53,1.32,-637.08,185,2437.05,1.49,-1128.33,1579.53,4016.58,2.1598734412804768,False
strangle,0.2,3.0,0.3,20.0,True,False,174,3998.51,1.82,-670.63,178,7981.19,2.49,-1011.74,3998.51,11979.7,5.962319013464951,False
strangle,0.2,3.0,0.3,20.0,True,True,174,924.35,1.23,-647.63,178,2296.72,1.47,-1128.33,924.35,3221.0699999999997,1.4272810092182264,False
strangle,0.2,3.0,0.3,25.0,False,False,245,5457.04,1.7,-906.09,227,9876.16,2.26,-1077.23,5457.04,15333.2,6.022624684082155,True
strangle,0.2,3.0,0.3,25.0,False,True,245,1503.9,1.25,-812.23,227,3753.09,1.63,-1195.69,1503.9,5256.99,1.8515691368208513,False
strangle,0.2,3.0,0.3,25.0,True,False,188,4539.83,1.81,-920.25,201,9518.89,2.51,-975.92,4539.83,14058.72,4.933257267046998,False
strangle,0.2,3.0,0.3,25.0,True,True,188,738.17,1.15,-1027.36,201,3333.09,1.65,-1265.18,738.17,4071.26,0.7185115246846286,False
strangle,0.2,3.0,0.5,0.0,False,False,249,1457.64,1.18,-1304.19,247,-2342.47,0.85,-9817.85,-2342.47,-884.8299999999997,-0.23859297096614837,False
strangle,0.2,3.0,0.5,0.0,False,True,249,-221.41,0.96,-811.33,247,-3867.53,0.67,-6505.62,-3867.53,-4088.94,-0.5944906096574962,False
strangle,0.2,3.0,0.5,0.0,True,False,188,1020.62,1.18,-1493.12,204,5323.02,1.89,-1042.58,1020.62,6343.64,0.6835485426489499,False
strangle,0.2,3.0,0.5,0.0,True,True,188,-859.33,0.81,-1379.63,204,1322.25,1.28,-1310.13,-859.33,462.91999999999996,-0.622869899900698,False
strangle,0.2,3.0,0.5,20.0,False,False,224,649.49,1.09,-1548.97,185,3815.9,1.66,-1238.1,649.49,4465.39,0.4193044410156426,False
strangle,0.2,3.0,0.5,20.0,False,True,224,-66.71,0.99,-787.33,185,600.33,1.13,-1234.95,-66.71,533.62,-0.08472940190263294,False
strangle,0.2,3.0,0.5,20.0,True,False,174,902.06,1.18,-1303.76,178,3798.6,1.69,-1147.27,902.06,4700.66,0.6918911456096214,False
strangle,0.2,3.0,0.5,20.0,True,True,174,-475.44,0.87,-1388.15,178,546.2,1.12,-1234.95,-475.44,70.76000000000005,-0.34249900947303963,False
strangle,0.2,3.0,0.5,25.0,False,False,245,1036.83,1.13,-1509.93,227,5298.04,1.74,-1512.34,1036.83,6334.87,0.6866742166855416,False
strangle,0.2,3.0,0.5,25.0,False,True,245,-433.54,0.92,-969.91,227,1518.64,1.29,-1261.72,-433.54,1085.1000000000001,-0.4469899269004341,False
strangle,0.2,3.0,0.5,25.0,True,False,188,1020.62,1.18,-1493.12,201,5361.98,1.94,-995.94,1020.62,6382.599999999999,0.6835485426489499,False
strangle,0.2,3.0,0.5,25.0,True,True,188,-859.33,0.81,-1379.63,201,1161.38,1.25,-1310.13,-859.33,302.05000000000007,-0.622869899900698,False
put,0.1,1.5,0.0,0.0,False,False,249,-5552.49,0.22,-5552.5,247,-5764.58,0.32,-5791.88,-5764.58,-11317.07,-0.9999981990094552,False
put,0.1,1.5,0.0,0.0,False,True,199,-3819.0,0.25,-3819.01,179,-2886.95,0.41,-2914.27,-3819.0,-6705.95,-0.9999973815203416,False
put,0.1,1.5,0.0,0.0,True,False,188,-3369.39,0.28,-3369.37,204,-4003.56,0.36,-4030.87,-4003.56,-7372.95,-1.000005935827766,False
put,0.1,1.5,0.0,0.0,True,True,168,-2800.73,0.3,-2800.71,166,-2602.46,0.42,-2629.78,-2800.73,-5403.1900000000005,-1.0000071410463776,False
put,0.1,1.5,0.0,20.0,False,False,224,-5486.38,0.17,-5486.38,185,-3709.21,0.34,-3736.49,-5486.38,-9195.59,-1.0,False
put,0.1,1.5,0.0,20.0,False,True,188,-3778.91,0.22,-3778.92,155,-2480.48,0.4,-2507.78,-3778.91,-6259.389999999999,-0.9999973537412805,False
