structure,delta,stop_mult,tp_mult,vix_max,skip_bwd,trend_filter,trades24,pnl24,pf24,maxdd24,trades25,pnl25,pf25,maxdd25,worst_year_pnl,total_pnl,development_score,eligible
strangle,0.16,2.0,0.3,20.0,False,True,227,-2607.06,0.57,-2775.24,188,-2045.06,0.67,-2203.03,-2607.06,-4652.12,-0.9393998356898864,False
strangle,0.16,2.0,0.3,20.0,True,False,177,-2401.15,0.58,-2452.86,181,-1536.69,0.77,-1739.92,-2401.15,-3937.84,-0.9789184869906966,False
strangle,0.16,2.0,0.3,20.0,True,True,177,-2055.71,0.56,-2223.88,181,-1974.96,0.67,-2132.93,-2055.71,-4030.67,-0.9259375600699508,False
strangle,0.16,2.0,0.3,25.0,False,False,248,-4609.47,0.51,-4661.2,230,-3523.26,0.65,-3726.46,-4609.47,-8132.7300000000005,-0.9889019994851113,False
strangle,0.16,2.0,0.3,25.0,False,True,248,-3100.26,0.56,-3268.42,230,-2933.45,0.64,-3091.42,-3100.26,-6033.71,-0.948900505269423,False
strangle,0.16,2.0,0.3,25.0,True,False,191,-2522.37,0.6,-2574.09,204,-1981.09,0.75,-2184.29,-2522.37,-4503.46,-0.9799074624430381,False
strangle,0.16,2.0,0.3,25.0,True,True,191,-2331.6,0.56,-2499.76,204,-2270.94,0.67,-2428.9,-2331.6,-4602.54,-0.9349664457161678,False
strangle,0.16,2.0,0.5,0.0,False,False,252,-7028.89,0.33,-7058.38,226,-12345.1,0.26,-12364.09,-12345.1,-19373.99,-0.9984641004716077,False
strangle,0.16,2.0,0.5,0.0,False,True,252,-4354.19,0.39,-4480.28,250,-9396.43,0.31,-9481.95,-9396.43,-13750.619999999999,-0.9909807581773791,False
strangle,0.16,2.0,0.5,0.0,True,False,191,-4524.73,0.36,-4554.23,207,-4722.31,0.46,-4842.73,-4722.31,-9247.04,-0.9935225054509763,False
strangle,0.16,2.0,0.5,0.0,True,True,191,-3182.04,0.39,-3308.18,207,-3268.1,0.5,-3353.6,-3268.1,-6450.139999999999,-0.9745050095419847,False
strangle,0.16,2.0,0.5,20.0,False,False,227,-6458.5,0.3,-6487.98,188,-4461.13,0.45,-4581.56,-6458.5,-10919.630000000001,-0.9954562128736526,False
strangle,0.16,2.0,0.5,20.0,False,True,227,-3542.18,0.4,-3668.27,188,-3268.4,0.46,-3353.91,-3542.18,-6810.58,-0.9745043844348835,False
strangle,0.16,2.0,0.5,20.0,True,False,177,-4148.53,0.35,-4178.01,181,-4176.69,0.46,-4297.12,-4176.69,-8325.22,-0.9929440092292741,False
strangle,0.16,2.0,0.5,20.0,True,True,177,-2785.96,0.38,-2912.11,181,-3154.67,0.46,-3240.17,-3154.67,-5940.63,-0.9736124956406609,False
strangle,0.16,2.0,0.5,25.0,False,False,248,-7022.58,0.32,-7052.08,230,-6111.43,0.42,-6231.84,-7022.58,-13134.01,-0.9958168370182982,False
strangle,0.16,2.0,0.5,25.0,False,True,248,-4202.7,0.39,-4328.79,230,-3796.66,0.49,-3882.18,-4202.7,-7999.36,-0.9779711399265362,False
strangle,0.16,2.0,0.5,25.0,True,False,191,-4524.73,0.36,-4554.23,204,-4547.13,0.47,-4667.55,-4547.13,-9071.86,-0.9935225054509763,False
strangle,0.16,2.0,0.5,25.0,True,True,191,-3182.04,0.39,-3308.18,204,-3186.42,0.5,-3271.91,-3186.42,-6368.46,-0.9738715306961377,False
strangle,0.16,3.0,0.0,0.0,False,False,252,7652.78,2.06,-856.15,250,7242.97,1.55,-6817.72,7242.97,14895.75,1.0623742248141608,False
strangle,0.16,3.0,0.0,0.0,False,True,252,2578.36,1.43,-900.79,250,926.16,1.08,-5866.88,926.16,3504.52,0.15786244136576852,False
strangle,0.16,3.0,0.0,0.0,True,False,191,6010.37,2.22,-841.66,207,11641.65,3.14,-701.52,6010.37,17652.02,7.14109022645724,True
strangle,0.16,3.0,0.0,0.0,True,True,191,1367.17,1.29,-979.96,207,5101.12,2.12,-1010.42,1367.17,6468.29,1.3951283725866361,False
strangle,0.16,3.0,0.0,20.0,False,False,227,5931.91,1.93,-585.28,188,10519.14,3.3,-712.01,5931.91,16451.05,10.135166074357572,False
strangle,0.16,3.0,0.0,20.0,False,True,227,2054.32,1.4,-638.73,188,4322.9,2.04,-759.11,2054.32,6377.219999999999,3.2162572605013073,False
strangle,0.16,3.0,0.0,20.0,True,False,177,5182.17,2.19,-567.97,181,10214.47,3.33,-712.01,5182.17,15396.64,9.124020634892688,False
strangle,0.16,3.0,0.0,20.0,True,True,177,1362.9,1.33,-638.73,181,4117.65,2.02,-759.11,1362.9,5480.549999999999,2.133765440796581,False
strangle,0.16,3.0,0.0,25.0,False,False,248,7208.79,2.01,-841.66,230,12252.03,2.88,-796.45,7208.79,19460.82,8.564966851222584,True
strangle,0.16,3.0,0.0,25.0,False,True,248,2248.85,1.37,-979.96,230,5313.19,1.98,-942.18,2248.85,7562.039999999999,2.294838564839381,True
strangle,0.16,3.0,0.0,25.0,True,False,191,6010.37,2.22,-841.66,204,11681.85,3.23,-704.87,6010.37,17692.22,7.14109022645724,True
strangle,0.16,3.0,0.0,25.0,True,True,191,1367.17,1.29,-979.96,204,4847.86,2.06,-1010.42,1367.17,6215.03,1.3951283725866361,False
strangle,0.16,3.0,0.3,0.0,False,False,252,1836.6,1.24,-1263.5,250,-926.79,0.94,-7751.74,-926.79,909.81,-0.11955896353592871,False
strangle,0.16,3.0,0.3,0.0,False,True,252,147.22,1.03,-861.49,250,-3110.49,0.72,-6099.8,-3110.49,-2963.27,-0.5099331125610675,False
strangle,0.16,3.0,0.3,0.0,True,False,191,1573.51,1.3,-982.1,207,5112.38,1.84,-1003.61,1573.51,6685.89,1.6021891864372264,True
strangle,0.16,3.0,0.3,0.0,True,True,191,-517.42,0.88,-956.76,207,1895.3,1.43,-1333.28,-517.42,1377.88,-0.5408043814540742,False
strangle,0.16,3.0,0.3,20.0,False,False,227,1120.22,1.17,-1169.0,188,4268.38,1.8,-948.71,1120.22,5388.6,0.9582720273738238,False
strangle,0.16,3.0,0.3,20.0,False,True,227,113.52,1.03,-861.49,188,1241.0,1.3,-1058.05,113.52,1354.52,0.13177169787229104,False
strangle,0.16,3.0,0.3,20.0,True,False,177,1290.64,1.28,-737.94,181,4184.59,1.82,-875.23,1290.64,5475.2300000000005,1.7489768815892892,False
strangle,0.16,3.0,0.3,20.0,True,True,177,-271.0,0.93,-765.68,181,1150.14,1.28,-1058.05,-271.0,879.1400000000001,-0.3539337582279804,False
strangle,0.16,3.0,0.3,25.0,False,False,248,1591.3,1.21,-1189.55,230,4678.66,1.63,-1278.36,1591.3,6269.96,1.3377327560842336,False
strangle,0.16,3.0,0.3,25.0,False,True,248,-69.87,0.99,-861.49,230,1734.36,1.33,-1331.39,-69.87,1664.4899999999998,-0.08110366922425101,False
strangle,0.16,3.0,0.3,25.0,True,False,191,1573.51,1.3,-982.1,204,5005.43,1.84,-1006.96,1573.51,6578.9400000000005,1.6021891864372264,True
strangle,0.16,3.0,0.3,25.0,True,True,191,-517.42,0.88,-956.76,204,1728.19,1.4,-1333.28,-517.42,1210.77,-0.5408043814540742,False
strangle,0.16,3.0,0.5,0.0,False,False,252,-1287.1,0.83,-2249.15,250,-4316.92,0.69,-8052.93,-4316.92,-5604.02,-0.5722606317942334,False
strangle,0.16,3.0,0.5,0.0,False,True,252,-1275.26,0.74,-1422.77,250,-4632.37,0.54,-5906.21,-4632.37,-5907.63,-0.8963219634937482,False
strangle,0.16,3.0,0.5,0.0,True,False,191,-957.64,0.83,-1676.51,207,2491.17,1.47,-868.24,-957.64,1533.5300000000002,-0.5712104311933719,False
strangle,0.16,3.0,0.5,0.0,True,True,191,-1636.0,0.61,-1783.54,207,666.56,1.18,-952.88,-1636.0,-969.44,-0.9172768763246129,False
strangle,0.16,3.0,0.5,20.0,False,False,227,-1592.35,0.76,-2440.29,188,1099.53,1.2,-1162.9,-1592.35,-492.81999999999994,-0.6525249048268853,False
strangle,0.16,3.0,0.5,20.0,False,True,227,-1026.09,0.75,-1317.15,188,-97.68,0.97,-1197.6,-1026.09,-1123.77,-0.7790228903313973,False
strangle,0.16,3.0,0.5,20.0,True,False,177,-929.0,0.81,-1474.84,181,1138.98,1.22,-990.49,-929.0,209.98000000000002,-0.6298988364839576,False
strangle,0.16,3.0,0.5,20.0,True,True,177,-1246.44,0.64,-1537.53,181,-124.27,0.97,-1197.6,-1246.44,-1370.71,-0.8106768648416617,False
strangle,0.16,3.0,0.5,25.0,False,False,248,-1582.45,0.79,-2471.62,230,1874.48,1.28,-1574.27,-1582.45,292.03,-0.6402480963902218,False
strangle,0.16,3.0,0.5,25.0,False,True,248,-1425.41,0.71,-1572.92,230,541.17,1.13,-1122.57,-1425.41,-884.2400000000001,-0.9062190066881978,False
strangle,0.16,3.0,0.5,25.0,True,False,191,-957.64,0.83,-1676.51,204,2468.98,1.47,-868.24,-957.64,1511.3400000000001,-0.5712104311933719,False
strangle,0.16,3.0,0.5,25.0,True,True,191,-1636.0,0.61,-1783.54,204,550.88,1.15,-975.11,-1636.0,-1085.12,-0.9172768763246129,False
strangle,0.2,1.5,0.0,0.0,False,False,252,-6543.86,0.42,-7267.06,226,-12183.2,0.34,-12449.99,-12183.2,-18727.06,-0.9785710671253552,False
strangle,0.2,1.5,0.0,0.0,False,True,252,-4012.0,0.61,-4204.55,250,-9948.77,0.47,-10185.49,-9948.77,-13960.77,-0.9767590955368863,False
strangle,0.2,1.5,0.0,0.0,True,False,191,-2447.3,0.64,-3408.69,207,-3020.33,0.69,-3324.88,-3020.33,-5467.63,-0.9084027092707104,False
strangle,0.2,1.5,0.0,0.0,True,True,191,-1944.82,0.72,-2040.04,207,-2844.56,0.71,-3081.3,-2844.56,-4789.38,-0.953324444618733,False
strangle,0.2,1.5,0.0,20.0,False,False,227,-6204.17,0.38,-6483.22,188,-1253.85,0.84,-2413.54,-6204.17,-7458.02,-0.9569581164914965,False
strangle,0.2,1.5,0.0,20.0,False,True,227,-3333.98,0.61,-3585.23,188,-1951.79,0.77,-2188.53,-3333.98,-5285.77,-0.9299208140063538,False
strangle,0.2,1.5,0.0,20.0,True,False,177,-2566.27,0.58,-2925.62,181,-777.61,0.89,-1937.29,-2566.27,-3343.88,-0.8771713346230885,False
strangle,0.2,1.5,0.0,20.0,True,True,177,-1867.23,0.7,-2118.51,181,-1738.65,0.79,-1975.38,-1867.23,-3605.88,-0.8813883342537915,False
strangle,0.2,1.5,0.0,25.0,False,False,248,-6217.5,0.43,-6899.22,230,-5202.94,0.56,-5507.51,-6217.5,-11420.439999999999,-0.944699147164508,False
strangle,0.2,1.5,0.0,25.0,False,True,248,-3778.84,0.62,-3874.04,230,-3952.94,0.66,-4189.68,-3952.94,-7731.780000000001,-0.9754261700963336,False
strangle,0.2,1.5,0.0,25.0,True,False,191,-2447.3,0.64,-3408.69,204,-2414.06,0.73,-2718.62,-2447.3,-4861.360000000001,-0.8879725743207951,False
strangle,0.2,1.5,0.0,25.0,True,True,191,-1944.82,0.72,-2040.04,204,-2624.11,0.73,-2860.85,-2624.11,-4568.93,-0.953324444618733,False
strangle,0.2,1.5,0.3,0.0,False,False,252,-9825.88,0.21,-9879.56,100,-13738.17,0.04,-13738.14,-13738.17,-23564.05,-1.000002183701724,False
strangle,0.2,1.5,0.3,0.0,False,True,252,-5283.8,0.45,-5405.63,239,-12006.25,0.32,-12006.33,-12006.25,-17290.05,-0.999993336848146,False
strangle,0.2,1.5,0.3,0.0,True,False,191,-5672.68,0.3,-5726.36,207,-7210.31,0.35,-7386.75,-7210.31,-12882.990000000002,-0.9906258076683968,False
strangle,0.2,1.5,0.3,0.0,True,True,191,-3465.22,0.49,-3587.07,207,-4683.15,0.51,-4814.54,-4683.15,-8148.369999999999,-0.9727097500488104,False
strangle,0.2,1.5,0.3,20.0,False,False,227,-8733.48,0.19,-8787.14,188,-5498.91,0.42,-5675.36,-8733.48,-14232.39,-0.9938933486891071,False
strangle,0.2,1.5,0.3,20.0,False,True,227,-4261.44,0.46,-4400.42,188,-3823.55,0.54,-3954.92,-4261.44,-8084.99,-0.9684166511378458,False
strangle,0.2,1.5,0.3,20.0,True,False,177,-5311.77,0.27,-5365.45,181,-4905.96,0.45,-5082.4,-5311.77,-10217.73,-0.9899952473697454,False
strangle,0.2,1.5,0.3,20.0,True,True,177,-3135.25,0.48,-3274.25,181,-3559.2,0.55,-3690.56,-3559.2,-6694.45,-0.9644064857365819,False
strangle,0.2,1.5,0.3,25.0,False,False,248,-9416.46,0.21,-9470.14,230,-9840.98,0.29,-10017.43,-9840.98,-19257.44,-0.9943316571877501,False
strangle,0.2,1.5,0.3,25.0,False,True,248,-5012.93,0.46,-5134.77,230,-5954.13,0.47,-6085.52,-5954.13,-10967.060000000001,-0.9784094046194901,False
strangle,0.2,1.5,0.3,25.0,True,False,191,-5672.68,0.3,-5726.36,204,-6739.68,0.37,-6916.12,-6739.68,-12412.36,-0.9906258076683968,False
strangle,0.2,1.5,0.3,25.0,True,True,191,-3465.22,0.49,-3587.07,204,-4428.48,0.52,-4559.86,-4428.48,-7893.699999999999,-0.9711877119034356,False
strangle,0.2,1.5,0.5,0.0,False,False,252,-12060.87,0.13,-12101.5,89,-13957.49,0.02,-14009.49,-13957.49,-26018.36,-0.9966425649712847,False
strangle,0.2,1.5,0.5,0.0,False,True,252,-6508.17,0.31,-6591.48,224,-12436.75,0.24,-12447.92,-12436.75,-18944.92,-0.9991026613281576,False
strangle,0.2,1.5,0.5,0.0,True,False,191,-7629.72,0.18,-7670.37,207,-9672.45,0.22,-9775.5,-9672.45,-17302.170000000002,-0.9947003860309216,False
strangle,0.2,1.5,0.5,0.0,True,True,191,-4386.89,0.35,-4470.22,207,-5614.92,0.38,-5685.92,-5614.92,-10001.810000000001,-0.9875130146044967,False
strangle,0.2,1.5,0.5,20.0,False,False,227,-10672.84,0.12,-10713.49,188,-8430.4,0.24,-8533.44,-10672.84,-19103.239999999998,-0.9962057182113392,False
strangle,0.2,1.5,0.5,20.0,False,True,227,-5280.28,0.32,-5363.59,188,-5202.54,0.37,-5273.52,-5280.28,-10482.82,-0.9865402994584261,False
strangle,0.2,1.5,0.5,20.0,True,False,177,-6982.88,0.16,-7023.53,181,-7769.63,0.26,-7872.67,-7769.63,-14752.51,-0.99421231204252,False
strangle,0.2,1.5,0.5,20.0,True,True,177,-3906.69,0.34,-3990.03,181,-4908.04,0.38,-4979.03,-4908.04,-8814.73,-0.9857422027985371,False
strangle,0.2,1.5,0.5,25.0,False,False,248,-11754.3,0.13,-11794.94,219,-11933.69,0.18,-11933.71,-11933.69,-23687.989999999998,-0.9999983240752458,False
strangle,0.2,1.5,0.5,25.0,False,True,248,-6214.17,0.32,-6297.48,230,-7008.96,0.35,-7079.94,-7008.96,-13223.130000000001,-0.9899744913092484,False
strangle,0.2,1.5,0.5,25.0,True,False,191,-7629.72,0.18,-7670.37,204,-9341.56,0.22,-9444.6,-9341.56,-16971.28,-0.9947003860309216,False
strangle,0.2,1.5,0.5,25.0,True,True,191,-4386.89,0.35,-4470.22,204,-5520.48,0.38,-5591.47,-5520.48,-9907.369999999999,-0.9873038753673005,False
strangle,0.2,2.0,0.0,0.0,False,False,252,2511.48,1.29,-1171.2,250,-1522.67,0.9,-9601.82,-1522.67,988.81,-0.15858139394406479,False
strangle,0.2,2.0,0.0,0.0,False,True,252,-245.24,0.97,-1451.54,250,-5675.16,0.68,-6808.82,-5675.16,-5920.4,-0.8335012527868265,False
strangle,0.2,2.0,0.0,0.0,True,False,191,3465.46,1.62,-911.99,207,5906.04,1.86,-1408.76,3465.46,9371.5,3.7998881566683846,True
strangle,0.2,2.0,0.0,0.0,True,True,191,286.11,1.04,-1386.54,207,260.67,1.03,-1868.96,260.67,546.78,0.13947328995805156,False
strangle,0.2,2.0,0.0,20.0,False,False,227,1569.9,1.2,-1069.14,188,6304.95,2.14,-984.12,1569.9,7874.85,1.468376452101689,False
strangle,0.2,2.0,0.0,20.0,False,True,227,-101.67,0.99,-1213.46,188,1073.32,1.14,-1329.16,-101.67,971.65,-0.0837852092363984,False
strangle,0.2,2.0,0.0,20.0,True,False,177,2836.61,1.56,-844.13,181,6265.58,2.19,-984.12,2836.61,9102.19,3.36039472593084,False
strangle,0.2,2.0,0.0,20.0,True,True,177,229.14,1.04,-1271.92,181,1056.55,1.14,-1329.16,229.14,1285.69,0.18015283980124533,False
strangle,0.2,2.0,0.0,25.0,False,False,248,2455.79,1.29,-1040.9,230,5343.68,1.63,-2795.43,2455.79,7799.47,1.9115771097827527,False
strangle,0.2,2.0,0.0,25.0,False,True,248,-167.54,0.98,-1565.93,230,-121.26,0.99,-1782.63,-167.54,-288.8,-0.10699073394085303,False
strangle,0.2,2.0,0.0,25.0,True,False,191,3465.46,1.62,-911.99,204,6537.69,2.05,-1140.55,3465.46,10003.15,3.7998881566683846,True
strangle,0.2,2.0,0.0,25.0,True,True,191,286.11,1.04,-1386.54,204,540.03,1.06,-1688.16,286.11,826.14,0.20634817603531094,False
strangle,0.2,2.0,0.3,0.0,False,False,252,-2825.73,0.73,-3830.72,250,-8569.8,0.54,-9911.28,-8569.8,-11395.529999999999,-0.8646511853161245,False
strangle,0.2,2.0,0.3,0.0,False,True,252,-2220.61,0.73,-2453.61,250,-8532.87,0.49,-8770.61,-8532.87,-10753.480000000001,-0.9728935615652732,False
strangle,0.2,2.0,0.3,0.0,True,False,191,-994.77,0.86,-1687.45,207,-243.02,0.97,-1611.76,-994.77,-1237.79,-0.5895108003200095,False
strangle,0.2,2.0,0.3,0.0,True,True,191,-1528.59,0.75,-1761.6,207,-2248.27,0.74,-2732.07,-2248.27,-3776.8599999999997,-0.8677282016348774,False
strangle,0.2,2.0,0.3,20.0,False,False,227,-2725.26,0.7,-3357.23,188,49.28,1.01,-1397.1,-2725.26,-2675.98,-0.8117585032899146,False
strangle,0.2,2.0,0.3,20.0,False,True,227,-1619.2,0.76,-1852.23,188,-1649.38,0.78,-1987.38,-1649.38,-3268.58,-0.8741894905060387,False
strangle,0.2,2.0,0.3,20.0,True,False,177,-1037.42,0.83,-1253.75,181,228.12,1.03,-1221.93,-1037.42,-809.3000000000001,-0.8274536390827518,False
strangle,0.2,2.0,0.3,20.0,True,True,177,-1303.93,0.75,-1536.96,181,-1566.33,0.78,-1987.38,-1566.33,-2870.26,-0.8483825213408287,False
strangle,0.2,2.0,0.3,25.0,False,False,248,-2694.7,0.73,-3547.14,230,-1245.57,0.88,-2723.71,-2694.7,-3940.2699999999995,-0.759682448395045,False
strangle,0.2,2.0,0.3,25.0,False,True,248,-2069.84,0.74,-2302.85,230,-2523.67,0.74,-2761.42,-2523.67,-4593.51,-0.91390299193893,False
strangle,0.2,2.0,0.3,25.0,True,False,191,-994.77,0.86,-1687.45,204,137.66,1.02,-1509.01,-994.77,-857.11,-0.5895108003200095,False
strangle,0.2,2.0,0.3,25.0,True,True,191,-1528.59,0.75,-1761.6,204,-1934.69,0.77,-2551.27,-1934.69,-3463.2799999999997,-0.8677282016348774,False
strangle,0.2,2.0,0.5,0.0,False,False,252,-6024.31,0.47,-6057.55,230,-11855.56,0.36,-11951.33,-11855.56,-17879.87,-0.9945126329951879,False
strangle,0.2,2.0,0.5,0.0,False,True,252,-3845.88,0.52,-4022.51,250,-9676.7,0.38,-9804.55,-9676.7,-13522.580000000002,-0.9869601358552919,False
strangle,0.2,2.0,0.5,0.0,True,False,191,-3643.74,0.53,-3676.97,207,-3740.65,0.62,-3908.26,-3740.65,-7384.389999999999,-0.990962667631229,False
strangle,0.2,2.0,0.5,0.0,True,True,191,-2672.08,0.54,-2848.73,207,-3364.41,0.58,-3492.27,-3364.41,-6036.49,-0.9633877105722066,False
strangle,0.2,2.0,0.5,20.0,False,False,227,-5673.34,0.43,-5706.59,188,-3608.16,0.6,-3775.79,-5673.34,-9281.5,-0.9941734030305314,False
strangle,0.2,2.0,0.5,20.0,False,True,227,-3084.76,0.53,-3261.41,188,-3206.91,0.56,-3334.75,-3206.91,-6291.67,-0.9616642926756128,False
strangle,0.2,2.0,0.5,20.0,True,False,177,-3451.1,0.51,-3484.33,181,-3301.85,0.61,-3469.47,-3451.1,-6752.95,-0.990463015845227,False
strangle,0.2,2.0,0.5,20.0,True,True,177,-2393.18,0.53,-2569.84,181,-3065.31,0.56,-3193.16,-3065.31,-5458.49,-0.9599612922622105,False
strangle,0.2,2.0,0.5,25.0,False,False,248,-6037.52,0.46,-6070.77,230,-4983.7,0.58,-5151.32,-6037.52,-11021.220000000001,-0.9945229353113362,False
strangle,0.2,2.0,0.5,25.0,False,True,248,-3650.41,0.53,-3827.04,230,-3818.1,0.58,-3945.93,-3818.1,-7468.51,-0.9676045951144597,False
strangle,0.2,2.0,0.5,25.0,True,False,191,-3643.74,0.53,-3676.97,204,-3535.09,0.63,-3702.7,-3643.74,-7178.83,-0.990962667631229,False
strangle,0.2,2.0,0.5,25.0,True,True,191,-2672.08,0.54,-2848.73,204,-3269.97,0.58,-3397.81,-3269.97,-5942.049999999999,-0.9623757655666444,False
strangle,0.2,3.0,0.0,0.0,False,False,252,12760.6,2.6,-871.57,250,13509.19,1.88,-8389.92,12760.6,26269.79,1.6101691076911342,False
strangle,0.2,3.0,0.0,0.0,False,True,252,4773.39,1.68,-1069.94,250,4005.21,1.32,-6248.76,4005.21,8778.6,0.6409607666160966,False
strangle,0.2,3.0,0.0,0.0,True,False,191,9819.52,2.73,-952.87,207,17864.84,3.93,-803.78,9819.52,27684.36,10.305204277603451,True
strangle,0.2,3.0,0.0,0.0,True,True,191,3055.15,1.55,-1184.33,207,7641.9,2.38,-875.74,3055.15,10697.05,2.5796441870086886,True
strangle,0.2,3.0,0.0,20.0,False,False,227,10139.97,2.43,-658.19,188,16178.31,4.3,-822.21,10139.97,26318.28,15.405840258891807,False
strangle,0.2,3.0,0.0,20.0,False,True,227,3904.75,1.65,-756.39,188,6485.36,2.3,-803.45,3904.75,10390.11,5.1623501103927865,False
strangle,0.2,3.0,0.0,20.0,True,False,177,8566.04,2.7,-630.16,181,15701.06,4.36,-822.21,8566.04,24267.1,13.593436587533327,False
strangle,0.2,3.0,0.0,20.0,True,True,177,2908.75,1.61,-756.39,181,6197.74,2.27,-803.45,2908.75,9106.49,3.8455690847314217,False
strangle,0.2,3.0,0.0,25.0,False,False,248,12173.74,2.55,-952.87,230,19553.84,3.77,-968.03,12173.74,31727.58,12.775866592504748,True
strangle,0.2,3.0,0.0,25.0,False,True,248,4319.92,1.61,-1184.33,230,8351.88,2.32,-771.61,4319.92,12671.8,3.6475644457203655,True
strangle,0.2,3.0,0.0,25.0,True,False,191,9819.52,2.73,-952.87,204,17962.22,4.12,-801.27,9819.52,27781.74,10.305204277603451,True
strangle,0.2,3.0,0.0,25.0,True,True,191,3055.15,1.55,-1184.33,204,7298.27,2.32,-875.74,3055.15,10353.42,2.5796441870086886,True
strangle,0.2,3.0,0.3,0.0,False,False,252,5345.27,1.64,-1120.86,250,2894.23,1.17,-9166.0,2894.23,8239.5,0.3157571459742527,False
strangle,0.2,3.0,0.3,0.0,False,True,252,1623.37,1.26,-794.69,250,-1157.49,0.91,-6582.79,-1157.49,465.8799999999999,-0.17583577783887988,False
strangle,0.2,3.0,0.3,0.0,True,False,191,4104.46,1.68,-1042.15,207,9507.99,2.42,-969.51,4104.46,13612.45,3.938454157271026,True
strangle,0.2,3.0,0.3,0.0,True,True,191,553.79,1.11,-1012.15,207,3643.67,1.71,-1265.18,553.79,4197.46,0.5471422220026676,False
strangle,0.2,3.0,0.3,20.0,False,False,227,4005.36,1.54,-989.75,188,8082.61,2.4,-1011.74,4005.36,12087.97,4.0468401111391765,False
strangle,0.2,3.0,0.3,20.0,False,True,227,1395.15,1.27,-637.08,188,2517.25,1.5,-1128.33,1395.15,3912.4,2.189913354680731,False
strangle,0.2,3.0,0.3,20.0,True,False,177,3563.14,1.67,-792.53,181,7895.73,2.43,-1011.74,3563.14,11458.869999999999,4.495905517772198,False
strangle,0.2,3.0,0.3,20.0,True,True,177,739.97,1.18,-632.42,181,2376.92,1.49,-1128.33,739.97,3116.8900000000003,1.1700610353878753,False
strangle,0.2,3.0,0.3,25.0,False,False,248,5021.67,1.61,-1027.99,230,9790.7,2.22,-1077.23,5021.67,14812.37,4.884940514985554,True
strangle,0.2,3.0,0.3,25.0,False,True,248,1319.52,1.21,-812.23,230,3833.29,1.64,-1195.69,1319.52,5152.8099999999995,1.6245644706548636,False
strangle,0.2,3.0,0.3,25.0,True,False,191,4104.46,1.68,-1042.15,204,9433.43,2.46,-975.92,4104.46,13537.89,3.938454157271026,True
strangle,0.2,3.0,0.3,25.0,True,True,191,553.79,1.11,-1012.15,204,3413.29,1.66,-1265.18,553.79,3967.08,0.5471422220026676,False
strangle,0.2,3.0,0.5,0.0,False,False,252,1001.29,1.12,-1431.67,250,-2481.4,0.85,-9817.85,-2481.4,-1480.1100000000001,-0.2527437269870695,False
strangle,0.2,3.0,0.5,0.0,False,True,252,-417.91,0.93,-863.63,250,-3813.93,0.67,-6505.62,-3813.93,-4231.84,-0.586251579403654,False
strangle,0.2,3.0,0.5,0.0,True,False,191,564.27,1.09,-1620.6,207,5184.09,1.84,-1042.58,564.27,5748.360000000001,0.3481858570899667,False
strangle,0.2,3.0,0.5,0.0,True,True,191,-1055.83,0.78,-1525.34,207,1375.85,1.29,-1310.13,-1055.83,320.02,-0.6921932159387415,False
strangle,0.2,3.0,0.5,20.0,False,False,227,193.14,1.03,-1676.45,188,3676.97,1.62,-1238.1,193.14,3870.1099999999997,0.11520773062125324,False
strangle,0.2,3.0,0.5,20.0,False,True,227,-263.21,0.94,-777.7,188,653.93,1.14,-1214.13,-263.21,390.71999999999997,-0.3384467018130384,False
strangle,0.2,3.0,0.5,20.0,True,False,177,445.71,1.08,-1431.24,181,3659.67,1.65,-1147.27,445.71,4105.38,0.31141527626393894,False
strangle,0.2,3.0,0.5,20.0,True,True,177,-671.94,0.83,-1378.52,181,599.8,1.13,-1214.13,-671.94,-72.1400000000001,-0.48743580071380904,False
strangle,0.2,3.0,0.5,25.0,False,False,248,580.48,1.07,-1637.4,230,5159.11,1.7,-1512.34,580.48,5739.59,0.3545132527177232,False
strangle,0.2,3.0,0.5,25.0,False,True,248,-630.04,0.89,-960.28,230,1572.24,1.3,-1261.72,-630.04,942.2,-0.6561003040779773,False
strangle,0.2,3.0,0.5,25.0,True,False,191,564.27,1.09,-1620.6,204,5223.05,1.89,-995.94,564.27,5787.32,0.3481858570899667,False
strangle,0.2,3.0,0.5,25.0,True,True,191,-1055.83,0.78,-1525.34,204,1214.98,1.26,-1310.13,-1055.83,159.1500000000001,-0.6921932159387415,False
put,0.1,1.5,0.0,0.0,False,False,252,-5536.67,0.23,-5536.69,250,-5715.15,0.32,-5752.59,-5715.15,-11251.82,-0.9999963877334654,False
put,0.1,1.5,0.0,0.0,False,True,201,-3789.8,0.25,-3789.82,182,-2837.52,0.42,-2874.97,-3789.8,-6627.32,-0.9999947227045084,False
put,0.1,1.5,0.0,0.0,True,False,191,-3353.57,0.29,-3353.55,207,-3954.13,0.36,-3991.57,-3954.13,-7307.700000000001,-1.0000059638293748,False
put,0.1,1.5,0.0,0.0,True,True,170,-2771.53,0.31,-2771.51,169,-2553.03,0.43,-2590.48,-2771.53,-5324.56,-1.0000072162828206,False
put,0.1,1.5,0.0,20.0,False,False,227,-5470.56,0.18,-5470.56,188,-3659.78,0.35,-3697.19,-5470.56,-9130.34,-1.0,False
put,0.1,1.5,0.0,20.0,False,True,190,-3749.71,0.22,-3749.73,158,-2431.05,0.42,-2468.48,-3749.71,-6180.76,-0.999994666282639,False
