date,prior_data_date,structure,clock,S_open,daily_close,hourly_close,iv,exit_iv_mult,credit_haircut,gross_credit,pnl,vix_prev,vix9_prev,estimated_margin,put_strike,put_entry_delta,put_model_mid,put_credit,put_exit,put_reason,put_pnl,call_strike,call_entry_delta,call_model_mid,call_credit,call_exit,call_reason,call_pnl
2026-06-04,2026-06-03,strangle,trading,752.1,757.09,757.05,0.1606,1.0,1.0,160.48,157.88,16.06,13.41,14592.48,746,-0.2058,0.8855,0.8555,0.0,cash_settle_proxy,84.25,759,0.1876,0.7793,0.7493,0.0,cash_settle_proxy,73.63
2026-06-05,2026-06-04,strangle,trading,752.31,737.55,737.4,0.154,1.0,1.0,143.2,-174.3,15.4,12.65,14558.4,746,-0.1882,0.7574,0.7274,3.1489,stop,-243.45,759,0.185,0.7346,0.7046,0.0,cash_settle_proxy,69.16
2026-06-15,2026-06-12,strangle,trading,751.85,754.83,754.66,0.1768,1.0,1.0,182.91,180.31,17.68,17.26,14534.91,745,-0.2012,0.947,0.917,0.0,cash_settle_proxy,90.4,759,0.202,0.9421,0.9121,0.0,cash_settle_proxy,89.91
2026-06-16,2026-06-15,strangle,trading,754.55,750.33,750.35,0.162,1.0,1.0,165.23,162.63,16.2,15.58,14611.23,748,-0.1921,0.8202,0.7902,0.0,cash_settle_proxy,77.72,761,0.2066,0.8921,0.8621,0.0,cash_settle_proxy,84.91
2026-06-17,2026-06-16,strangle,trading,751.29,740.96,740.93,0.1641,1.0,1.0,168.95,-508.24,16.41,15.77,14565.75,745,-0.2035,0.8908,0.8608,6.7458,stop,-589.81,758,0.1993,0.8587,0.8287,0.0,cash_settle_proxy,81.57
2026-06-22,2026-06-18,strangle,trading,747.7,744.39,744.38,0.164,1.0,1.0,166.8,164.2,16.4,13.93,14490.8,741,-0.1875,0.798,0.768,0.0,cash_settle_proxy,75.5,754,0.2129,0.93,0.9,0.0,cash_settle_proxy,88.7
2026-06-23,2026-06-22,strangle,trading,733.81,733.58,733.67,0.1728,1.0,1.0,161.59,-105.18,17.28,16.29,14156.79,727,-0.1915,0.8483,0.8183,0.0,cash_settle_proxy,80.53,741,0.1894,0.8276,0.7976,2.6417,stop,-185.71
2026-06-24,2026-06-23,strangle,trading,735.17,733.24,733.08,0.1949,1.0,1.0,199.66,197.06,19.49,19.47,14186.06,728,-0.208,1.0657,1.0357,0.0,cash_settle_proxy,102.27,743,0.1983,0.9909,0.9609,0.0,cash_settle_proxy,94.79
2026-06-25,2026-06-24,strangle,trading,738.91,734.3,733.27,0.1863,1.0,1.0,199.86,-276.21,18.63,18.07,14287.06,732,-0.2073,1.0191,0.9891,4.7347,stop,-375.86,746,0.2123,1.0395,1.0095,0.0,cash_settle_proxy,99.65
2026-06-26,2026-06-25,strangle,trading,728.95,728.99,729.08,0.1889,1.0,1.0,200.0,-671.97,18.89,17.92,14084.4,722,-0.2062,1.0125,0.9825,5.453,stop,-448.35,736,0.2135,1.0474,1.0174,3.2407,stop,-223.63
